id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337321,home,home2791930,08:55:00,00:05:00,09:00:00,2537317,1153462,00:10:00,00:10:00,-11.9,00:50:00,00:45:00,-39.9,0,0.002
6337321,shop,381504,09:30:00,00:45:00,10:15:00,2536512,1152284,00:40:00,00:10:00,-21.8,00:50:00,00:45:00,-39.9,0,0.002
6337321,education,376779,10:45:00,01:10:00,11:55:00,2537352,1152668,00:50:00,00:35:00,-39.9,00:50:00,00:45:00,-39.9,0,0.002
6337321,home,home2791930,11:55:00,11:55:00,23:50:00,2537317,1153462,00:50:00,00:45:00,-39.9,00:50:00,00:45:00,-39.9,0,0.002
6337321,home,home2791930,23:50:00,00:10:00,23:59:00,2537317,1153462,00:50:00,00:45:00,-39.9,00:50:00,00:45:00,-39.9,0,0.002
6337348,home,home2791957,00:00:00,00:05:00,00:05:00,2539247,1153871,00:00:00,00:00:00,0.0,00:55:00,00:45:00,-35.3,0,0.002
6337348,home,home2791957,00:05:00,06:55:00,07:00:00,2539247,1153871,00:00:00,00:00:00,0.0,00:55:00,00:45:00,-35.3,0,0.002
6337348,work,539761,09:50:00,00:50:00,10:40:00,2500122,1118072,00:10:00,00:00:00,-9.7,00:55:00,00:45:00,-35.3,0,0.002
6337348,shop,381504,13:30:00,00:10:00,13:40:00,2536512,1152284,00:45:00,00:10:00,-16.8,00:55:00,00:45:00,-35.3,0,0.002
6337348,home,home2791957,13:40:00,00:30:00,14:10:00,2539247,1153871,00:45:00,00:35:00,-16.8,00:55:00,00:45:00,-35.3,0,0.002
6337348,education,376779,14:15:00,00:50:00,15:05:00,2537352,1152668,00:55:00,00:35:00,-35.4,00:55:00,00:45:00,-35.3,0,0.002
6337348,home,home2791957,15:10:00,08:40:00,23:50:00,2539247,1153871,00:55:00,00:45:00,-35.3,00:55:00,00:45:00,-35.3,0,0.002
6337348,home,home2791957,23:50:00,00:10:00,23:59:00,2539247,1153871,00:55:00,00:45:00,-35.3,00:55:00,00:45:00,-35.3,0,0.002
6337424,home,home2792033,00:00:00,00:05:00,00:05:00,2536966,1151991,00:00:00,00:00:00,0.0,01:40:00,00:35:00,-42.1,2,0.004
6337424,home,home2792033,00:05:00,08:15:00,08:20:00,2536966,1151991,00:00:00,00:00:00,0.0,01:40:00,00:35:00,-42.1,2,0.004
6337424,shop,381504,08:20:00,00:15:00,08:35:00,2536512,1152284,01:00:00,00:00:00,-10.5,01:40:00,00:35:00,-42.1,2,0.004
6337424,home,home2792033,08:35:00,04:30:00,13:05:00,2536966,1151991,01:00:00,00:15:00,-10.5,01:40:00,00:35:00,-42.1,2,0.004
6337424,education,376779,13:10:00,02:25:00,15:35:00,2537352,1152668,01:10:00,00:15:00,-29.1,01:40:00,00:35:00,-42.1,2,0.004
6337424,work,67354,15:35:00,00:10:00,15:45:00,2537882,1151284,01:40:00,00:25:00,-42.2,01:40:00,00:35:00,-42.1,2,0.004
6337424,home,home2792033,15:50:00,08:00:00,23:50:00,2536966,1151991,01:40:00,00:35:00,-42.1,01:40:00,00:35:00,-42.1,2,0.004
6337424,home,home2792033,23:50:00,00:10:00,23:59:00,2536966,1151991,01:40:00,00:35:00,-42.1,01:40:00,00:35:00,-42.1,2,0.004
