id,group,facility,start,duration,end_time,x,y,utility,DSSR_iterations,execution_time,cum_utility
6996685,home,home3092121,17:00:00,07:00:00,23:59:00,2571131,1191567,-19.04,2,0.015,-19.04
6997283,home,home3092281,00:00:00,00:05:00,00:05:00,2569357,1192218,-28.154,5,0.04,0.0
6997283,home,home3092281,00:05:00,05:50:00,05:55:00,2569357,1192218,-28.154,5,0.04,0.0
6997283,work,255499,06:10:00,09:00:00,15:10:00,2573092,1190450,-28.154,5,0.04,-12.8
6997283,home,home3092281,15:25:00,01:10:00,16:35:00,2569357,1192218,-28.154,5,0.04,-12.5
6997283,leisure,380332,16:40:00,00:10:00,16:50:00,2576304,1185284,-28.154,5,0.04,-17.654
6997283,shop,380332,16:50:00,00:10:00,17:00:00,2576304,1185284,-28.154,5,0.04,-28.154
6997283,home,home3092281,17:00:00,07:00:00,23:59:00,2569357,1192218,-28.154,5,0.04,-28.154
6998360,home,home3092569,00:00:00,00:05:00,00:05:00,2569554,1192039,-36.54,1,0.009,0.0
6998360,home,home3092569,00:05:00,04:55:00,05:00:00,2569554,1192039,-36.54,1,0.009,0.0
6998360,work,318692,06:40:00,05:05:00,11:45:00,2600210,1197368,-36.54,1,0.009,-11.1
6998360,education,377679,13:25:00,03:10:00,16:35:00,2577388,1184855,-36.54,1,0.009,-27.8
6998360,leisure,380332,16:35:00,00:25:00,17:00:00,2576304,1185284,-36.54,1,0.009,-36.54
6998360,home,home3092569,17:00:00,07:00:00,23:59:00,2569554,1192039,-36.54,1,0.009,-36.54
6999831,home,home3092963,00:00:00,00:05:00,00:05:00,2569610,1191810,-20.8,1,0.01,0.0
6999831,home,home3092963,00:05:00,09:30:00,09:35:00,2569610,1191810,-20.8,1,0.01,0.0
6999831,work,100103,10:40:00,03:05:00,13:45:00,2556606,1175701,-20.8,1,0.01,-11.8
6999831,shop,377155,14:55:00,00:10:00,15:05:00,2577784,1183910,-20.8,1,0.01,-20.9
6999831,home,home3092963,15:10:00,01:50:00,17:00:00,2569610,1191810,-20.8,1,0.01,-20.8
6999831,home,home3092963,17:00:00,07:00:00,23:59:00,2569610,1191810,-20.8,1,0.01,-20.8
7003188,home,home3093857,00:00:00,00:05:00,00:05:00,2571090,1191588,-37.54,11,0.071,0.0
7003188,home,home3093857,00:05:00,07:05:00,07:10:00,2571090,1191588,-37.54,11,0.071,0.0
7003188,education,377679,07:15:00,03:25:00,10:40:00,2577388,1184855,-37.54,11,0.071,-18.6
7003188,home,home3093857,10:45:00,02:35:00,13:20:00,2571090,1191588,-37.54,11,0.071,-18.5
7003188,shop,377155,13:25:00,00:10:00,13:35:00,2577784,1183910,-37.54,11,0.071,-28.9
7003188,leisure,377159,13:40:00,02:25:00,16:05:00,2577930,1184036,-37.54,11,0.071,-37.54
7003188,home,home3093857,16:05:00,00:55:00,17:00:00,2571090,1191588,-37.54,11,0.071,-37.54
7003188,home,home3093857,17:00:00,07:00:00,23:59:00,2571090,1191588,-37.54,11,0.071,-37.54
7004301,home,home3094159,00:00:00,00:05:00,00:05:00,2569878,1192664,-19.24,11,0.079,0.0
7004301,home,home3094159,00:05:00,14:10:00,14:15:00,2569878,1192664,-19.24,11,0.079,0.0
7004301,shop,377155,14:15:00,01:45:00,16:00:00,2577784,1183910,-19.24,11,0.079,-10.5
7004301,leisure,375697,16:00:00,00:35:00,16:35:00,2569734,1192310,-19.24,11,0.079,-19.24
7004301,home,home3094159,16:35:00,00:25:00,17:00:00,2569878,1192664,-19.24,11,0.079,-19.24
7004301,home,home3094159,17:00:00,07:00:00,23:59:00,2569878,1192664,-19.24,11,0.079,-19.24
7005154,home,home3094396,00:00:00,00:05:00,00:05:00,2570048,1192507,-28.8,1,0.009,0.0
7005154,home,home3094396,00:05:00,07:20:00,07:25:00,2570048,1192507,-28.8,1,0.009,0.0
7005154,education,377679,07:35:00,03:15:00,10:50:00,2577388,1184855,-28.8,1,0.009,-18.5
7005154,home,home3094396,11:00:00,01:05:00,12:05:00,2570048,1192507,-28.8,1,0.009,-18.3
7005154,shop,377159,12:05:00,00:15:00,12:20:00,2577930,1184036,-28.8,1,0.009,-28.8
7005154,home,home3094396,12:20:00,04:40:00,17:00:00,2570048,1192507,-28.8,1,0.009,-28.8
7005154,home,home3094396,17:00:00,07:00:00,23:59:00,2570048,1192507,-28.8,1,0.009,-28.8
7010016,home,home3095695,00:00:00,00:05:00,00:05:00,2569620,1191920,-18.5,0,0.005,0.0
7010016,home,home3095695,00:05:00,07:55:00,08:00:00,2569620,1191920,-18.5,0,0.005,0.0
7010016,education,377679,08:05:00,04:35:00,12:40:00,2577388,1184855,-18.5,0,0.005,-18.6
7010016,home,home3095695,12:45:00,04:15:00,17:00:00,2569620,1191920,-18.5,0,0.005,-18.5
7010016,home,home3095695,17:00:00,07:00:00,23:59:00,2569620,1191920,-18.5,0,0.005,-18.5
7020201,home,home3098395,00:00:00,00:05:00,00:05:00,2569789,1192631,-20.24,2,0.017,0.0
7020201,home,home3098395,00:05:00,12:35:00,12:40:00,2569789,1192631,-20.24,2,0.017,0.0
7020201,work,376099,13:20:00,00:35:00,13:55:00,2578968,1183968,-20.24,2,0.017,-12.3
7020201,leisure,377155,14:35:00,00:10:00,14:45:00,2577784,1183910,-20.24,2,0.017,-20.24
7020201,home,home3098395,14:45:00,02:15:00,17:00:00,2569789,1192631,-20.24,2,0.017,-20.24
7020201,home,home3098395,17:00:00,07:00:00,23:59:00,2569789,1192631,-20.24,2,0.017,-20.24
7022420,home,home3098985,00:00:00,00:05:00,00:05:00,2569510,1191874,-28.546,6,0.044,0.0
7022420,home,home3098985,00:05:00,06:30:00,06:35:00,2569510,1191874,-28.546,6,0.044,0.0
7022420,work,115632,07:05:00,00:15:00,07:20:00,2575880,1197457,-28.546,6,0.044,-12.5
7022420,home,home3098985,07:50:00,02:05:00,09:55:00,2569510,1191874,-28.546,6,0.044,-11.9
7022420,leisure,377155,10:25:00,00:10:00,10:35:00,2577784,1183910,-28.546,6,0.044,-18.546
7022420,shop,380332,11:00:00,00:10:00,11:10:00,2576304,1185284,-28.546,6,0.044,-28.546
7022420,home,home3098985,11:10:00,05:50:00,17:00:00,2569510,1191874,-28.546,6,0.044,-28.546
7022420,home,home3098985,17:00:00,07:00:00,23:59:00,2569510,1191874,-28.546,6,0.044,-28.546
7022891,home,home3099110,00:00:00,00:05:00,00:05:00,2570855,1191774,-41.5,1,0.01,0.0
7022891,home,home3099110,00:05:00,08:05:00,08:10:00,2570855,1191774,-41.5,1,0.01,0.0
7022891,education,377679,08:15:00,01:10:00,09:25:00,2577388,1184855,-41.5,1,0.01,-18.6
7022891,shop,377155,09:25:00,00:10:00,09:35:00,2577784,1183910,-41.5,1,0.01,-29.1
7022891,home,home3099110,09:40:00,05:50:00,15:30:00,2570855,1191774,-41.5,1,0.01,-29.0
7022891,work,282729,15:45:00,01:15:00,17:00:00,2570104,1187541,-41.5,1,0.01,-41.8
7022891,home,home3099110,17:15:00,06:45:00,23:59:00,2570855,1191774,-41.5,1,0.01,-41.5
7023678,home,home3099317,00:00:00,00:05:00,00:05:00,2569962,1192723,-37.74,2,0.014,0.0
7023678,home,home3099317,00:05:00,06:50:00,06:55:00,2569962,1192723,-37.74,2,0.014,0.0
7023678,education,377679,07:00:00,04:25:00,11:25:00,2577388,1184855,-37.74,2,0.014,-18.6
7023678,shop,380332,11:30:00,00:10:00,11:40:00,2576304,1185284,-37.74,2,0.014,-29.0
7023678,home,home3099317,11:40:00,03:45:00,15:25:00,2569962,1192723,-37.74,2,0.014,-29.0
7023678,leisure,375697,15:25:00,00:15:00,15:40:00,2569734,1192310,-37.74,2,0.014,-37.74
7023678,home,home3099317,15:40:00,01:20:00,17:00:00,2569962,1192723,-37.74,2,0.014,-37.74
7023678,home,home3099317,17:00:00,07:00:00,23:59:00,2569962,1192723,-37.74,2,0.014,-37.74
7026956,home,home3100179,00:00:00,00:05:00,00:05:00,2568714,1192443,-10.3,1,0.01,0.0
7026956,home,home3100179,00:05:00,11:50:00,11:55:00,2568714,1192443,-10.3,1,0.01,0.0
7026956,shop,377155,12:00:00,00:15:00,12:15:00,2577784,1183910,-10.3,1,0.01,-10.4
7026956,home,home3100179,12:20:00,04:40:00,17:00:00,2568714,1192443,-10.3,1,0.01,-10.3
7026956,home,home3100179,17:00:00,07:00:00,23:59:00,2568714,1192443,-10.3,1,0.01,-10.3
7026958,home,home3100179,00:00:00,00:05:00,00:05:00,2568714,1192443,-10.3,1,0.008,0.0
7026958,home,home3100179,00:05:00,15:00:00,15:05:00,2568714,1192443,-10.3,1,0.008,0.0
7026958,shop,377155,15:10:00,00:15:00,15:25:00,2577784,1183910,-10.3,1,0.008,-10.4
7026958,home,home3100179,15:30:00,01:30:00,17:00:00,2568714,1192443,-10.3,1,0.008,-10.3
7026958,home,home3100179,17:00:00,07:00:00,23:59:00,2568714,1192443,-10.3,1,0.008,-10.3
7030806,home,home3101205,00:00:00,00:05:00,00:05:00,2569118,1192328,-25.564,10,0.082,0.0
7030806,home,home3101205,00:05:00,12:35:00,12:40:00,2569118,1192328,-25.564,10,0.082,0.0
7030806,work,37749,12:55:00,00:50:00,13:45:00,2568320,1196394,-25.564,10,0.082,-12.8
7030806,home,home3101205,14:00:00,00:40:00,14:40:00,2569118,1192328,-25.564,10,0.082,-12.5
7030806,shop,377155,14:40:00,00:15:00,14:55:00,2577784,1183910,-25.564,10,0.082,-23.0
7030806,home,home3101205,14:55:00,01:50:00,16:45:00,2569118,1192328,-25.564,10,0.082,-23.0
7030806,leisure,377155,16:50:00,00:10:00,17:00:00,2577784,1183910,-25.564,10,0.082,-25.664
7030806,home,home3101205,17:05:00,06:55:00,23:59:00,2569118,1192328,-25.564,10,0.082,-25.564
7030808,home,home3101205,00:00:00,00:05:00,00:05:00,2569118,1192328,-23.4,2,0.015,0.0
7030808,home,home3101205,00:05:00,07:05:00,07:10:00,2569118,1192328,-23.4,2,0.015,0.0
7030808,shop,377155,07:10:00,00:10:00,07:20:00,2577784,1183910,-23.4,2,0.015,-10.5
7030808,work,49305,07:25:00,09:10:00,16:35:00,2567968,1192947,-23.4,2,0.015,-23.5
7030808,home,home3101205,16:40:00,00:20:00,17:00:00,2569118,1192328,-23.4,2,0.015,-23.4
7030808,home,home3101205,17:00:00,07:00:00,23:59:00,2569118,1192328,-23.4,2,0.015,-23.4
7034711,home,home3102230,00:00:00,00:05:00,00:05:00,2569592,1192838,-37.74,1,0.013,0.0
7034711,home,home3102230,00:05:00,07:55:00,08:00:00,2569592,1192838,-37.74,1,0.013,0.0
7034711,education,377679,08:05:00,03:55:00,12:00:00,2577388,1184855,-37.74,1,0.013,-18.6
7034711,leisure,380332,12:05:00,00:10:00,12:15:00,2576304,1185284,-37.74,1,0.013,-27.24
7034711,shop,377159,12:15:00,02:15:00,14:30:00,2577930,1184036,-37.74,1,0.013,-37.74
7034711,home,home3102230,14:30:00,02:30:00,17:00:00,2569592,1192838,-37.74,1,0.013,-37.74
7034711,home,home3102230,17:00:00,07:00:00,23:59:00,2569592,1192838,-37.74,1,0.013,-37.74
7035022,home,home3102314,00:00:00,00:05:00,00:05:00,2570027,1192547,-47.019,2,0.016,0.0
7035022,home,home3102314,00:05:00,05:45:00,05:50:00,2570027,1192547,-47.019,2,0.016,0.0
7035022,work,97099,06:00:00,05:10:00,11:10:00,2567600,1191545,-47.019,2,0.016,-12.9
7035022,home,home3102314,11:20:00,00:05:00,11:25:00,2570027,1192547,-47.019,2,0.016,-12.7
7035022,shop,381921,11:25:00,00:15:00,11:40:00,2567684,1190696,-47.019,2,0.016,-23.2
7035022,home,home3102314,11:40:00,01:00:00,12:40:00,2570027,1192547,-47.019,2,0.016,-23.2
7035022,education,377679,12:45:00,03:55:00,16:40:00,2577388,1184855,-47.019,2,0.016,-41.8
7035022,leisure,380332,16:40:00,00:20:00,17:00:00,2576304,1185284,-47.019,2,0.016,-49.544
7035022,home,home3102314,17:00:00,07:00:00,23:59:00,2570027,1192547,-47.019,2,0.016,-47.019
7037610,home,home3102998,00:00:00,00:05:00,00:05:00,2569815,1192662,-30.74,1,0.015,0.0
7037610,home,home3102998,00:05:00,05:40:00,05:45:00,2569815,1192662,-30.74,1,0.015,0.0
7037610,work,18912,06:25:00,05:05:00,11:30:00,2577778,1183014,-30.74,1,0.015,-12.3
7037610,home,home3102998,12:10:00,02:15:00,14:25:00,2569815,1192662,-30.74,1,0.015,-11.5
7037610,leisure,370107,14:25:00,01:45:00,16:10:00,2575916,1191020,-30.74,1,0.015,-20.24
7037610,home,home3102998,16:10:00,00:40:00,16:50:00,2569815,1192662,-30.74,1,0.015,-20.24
7037610,shop,377159,16:50:00,00:10:00,17:00:00,2577930,1184036,-30.74,1,0.015,-30.74
7037610,home,home3102998,17:00:00,07:00:00,23:59:00,2569815,1192662,-30.74,1,0.015,-30.74
7040066,home,home3103641,00:00:00,00:05:00,00:05:00,2569797,1191857,-37.74,2,0.017,0.0
7040066,home,home3103641,00:05:00,09:30:00,09:35:00,2569797,1191857,-37.74,2,0.017,0.0
7040066,shop,377155,09:35:00,00:15:00,09:50:00,2577784,1183910,-37.74,2,0.017,-10.5
7040066,home,home3103641,09:50:00,02:45:00,12:35:00,2569797,1191857,-37.74,2,0.017,-10.5
7040066,education,377679,12:40:00,02:25:00,15:05:00,2577388,1184855,-37.74,2,0.017,-29.1
7040066,leisure,380332,15:10:00,00:10:00,15:20:00,2576304,1185284,-37.74,2,0.017,-37.74
7040066,home,home3103641,15:20:00,01:40:00,17:00:00,2569797,1191857,-37.74,2,0.017,-37.74
7040066,home,home3103641,17:00:00,07:00:00,23:59:00,2569797,1191857,-37.74,2,0.017,-37.74
7041426,home,home3104005,00:00:00,00:05:00,00:05:00,2569934,1192617,-37.84,2,0.015,0.0
7041426,home,home3104005,00:05:00,06:55:00,07:00:00,2569934,1192617,-37.84,2,0.015,0.0
7041426,shop,381921,07:00:00,01:15:00,08:15:00,2567684,1190696,-37.84,2,0.015,-10.5
7041426,education,377679,08:15:00,03:35:00,11:50:00,2577388,1184855,-37.84,2,0.015,-29.2
7041426,home,home3104005,11:55:00,03:35:00,15:30:00,2569934,1192617,-37.84,2,0.015,-29.1
7041426,leisure,370107,15:30:00,00:15:00,15:45:00,2575916,1191020,-37.84,2,0.015,-37.84
7041426,home,home3104005,15:45:00,01:15:00,17:00:00,2569934,1192617,-37.84,2,0.015,-37.84
7041426,home,home3104005,17:00:00,07:00:00,23:59:00,2569934,1192617,-37.84,2,0.015,-37.84
7041835,home,home3104112,00:00:00,00:05:00,00:05:00,2569210,1192130,-37.74,2,0.015,0.0
7041835,home,home3104112,00:05:00,06:55:00,07:00:00,2569210,1192130,-37.74,2,0.015,0.0
7041835,shop,377155,07:00:00,00:15:00,07:15:00,2577784,1183910,-37.74,2,0.015,-10.5
7041835,home,home3104112,07:15:00,00:50:00,08:05:00,2569210,1192130,-37.74,2,0.015,-10.5
7041835,education,377679,08:10:00,03:30:00,11:40:00,2577388,1184855,-37.74,2,0.015,-29.1
7041835,leisure,377155,11:40:00,00:10:00,11:50:00,2577784,1183910,-37.74,2,0.015,-37.84
7041835,home,home3104112,11:55:00,05:05:00,17:00:00,2569210,1192130,-37.74,2,0.015,-37.74
7041835,home,home3104112,17:00:00,07:00:00,23:59:00,2569210,1192130,-37.74,2,0.015,-37.74
7042367,home,home3104254,00:00:00,00:05:00,00:05:00,2569822,1191785,-18.5,0,0.004,0.0
7042367,home,home3104254,00:05:00,07:20:00,07:25:00,2569822,1191785,-18.5,0,0.004,0.0
7042367,education,377679,07:30:00,07:35:00,15:05:00,2577388,1184855,-18.5,0,0.004,-18.6
7042367,home,home3104254,15:10:00,01:50:00,17:00:00,2569822,1191785,-18.5,0,0.004,-18.5
7042367,home,home3104254,17:00:00,07:00:00,23:59:00,2569822,1191785,-18.5,0,0.004,-18.5
7042973,home,home3104412,00:00:00,00:05:00,00:05:00,2569722,1192527,-10.5,1,0.009,0.0
7042973,home,home3104412,00:05:00,16:15:00,16:20:00,2569722,1192527,-10.5,1,0.009,0.0
7042973,shop,377159,16:20:00,00:15:00,16:35:00,2577930,1184036,-10.5,1,0.009,-10.5
7042973,home,home3104412,16:35:00,00:25:00,17:00:00,2569722,1192527,-10.5,1,0.009,-10.5
7042973,home,home3104412,17:00:00,07:00:00,23:59:00,2569722,1192527,-10.5,1,0.009,-10.5
7043046,home,home3104430,00:00:00,00:05:00,00:05:00,2569959,1192459,-29.2,1,0.01,0.0
7043046,home,home3104430,00:05:00,08:15:00,08:20:00,2569959,1192459,-29.2,1,0.01,0.0
7043046,shop,381921,08:20:00,00:15:00,08:35:00,2567684,1190696,-29.2,1,0.01,-10.5
7043046,home,home3104430,08:35:00,00:30:00,09:05:00,2569959,1192459,-29.2,1,0.01,-10.5
7043046,education,377679,09:05:00,04:45:00,13:50:00,2577388,1184855,-29.2,1,0.01,-29.2
7043046,home,home3104430,13:50:00,03:10:00,17:00:00,2569959,1192459,-29.2,1,0.01,-29.2
7043046,home,home3104430,17:00:00,07:00:00,23:59:00,2569959,1192459,-29.2,1,0.01,-29.2
7043047,home,home3104430,00:00:00,00:05:00,00:05:00,2569959,1192459,-21.24,2,0.016,0.0
7043047,home,home3104430,00:05:00,10:20:00,10:25:00,2569959,1192459,-21.24,2,0.016,0.0
7043047,leisure,377159,10:25:00,00:15:00,10:40:00,2577930,1184036,-21.24,2,0.016,-8.74
7043047,home,home3104430,10:40:00,02:40:00,13:20:00,2569959,1192459,-21.24,2,0.016,-8.74
7043047,work,273320,13:35:00,00:15:00,13:50:00,2568728,1196224,-21.24,2,0.016,-21.54
7043047,home,home3104430,14:05:00,00:20:00,14:25:00,2569959,1192459,-21.24,2,0.016,-21.24
7043047,home,home3104430,14:25:00,09:35:00,23:59:00,2569959,1192459,-21.24,2,0.016,-21.24
7045746,home,home3105159,00:00:00,00:05:00,00:05:00,2570982,1191717,-19.4,0,0.004,0.0
7045746,home,home3105159,00:05:00,05:35:00,05:40:00,2570982,1191717,-19.4,0,0.004,0.0
7045746,work,17254,07:20:00,04:40:00,12:00:00,2566994,1222135,-19.4,0,0.004,-11.1
7045746,home,home3105159,13:40:00,02:50:00,16:30:00,2570982,1191717,-19.4,0,0.004,-9.1
7045746,shop,377155,16:35:00,00:15:00,16:50:00,2577784,1183910,-19.4,0,0.004,-19.5
7045746,home,home3105159,16:55:00,00:05:00,17:00:00,2570982,1191717,-19.4,0,0.004,-19.4
7045746,home,home3105159,17:00:00,07:00:00,23:59:00,2570982,1191717,-19.4,0,0.004,-19.4
7047682,home,home3105664,00:00:00,00:05:00,00:05:00,2569480,1191837,-22.2,7,0.05,0.0
7047682,home,home3105664,00:05:00,06:15:00,06:20:00,2569480,1191837,-22.2,7,0.05,0.0
7047682,work,229072,06:55:00,09:10:00,16:05:00,2572474,1181687,-22.2,7,0.05,-12.4
7047682,shop,380332,16:40:00,00:10:00,16:50:00,2576304,1185284,-22.2,7,0.05,-22.2
7047682,home,home3105664,16:50:00,00:10:00,17:00:00,2569480,1191837,-22.2,7,0.05,-22.2
7047682,home,home3105664,17:00:00,07:00:00,23:59:00,2569480,1191837,-22.2,7,0.05,-22.2
7048904,home,home3105991,00:00:00,00:05:00,00:05:00,2569766,1192598,-37.94,2,0.015,0.0
7048904,home,home3105991,00:05:00,07:10:00,07:15:00,2569766,1192598,-37.94,2,0.015,0.0
7048904,education,377679,07:15:00,00:15:00,07:30:00,2577388,1184855,-37.94,2,0.015,-18.7
7048904,home,home3105991,07:30:00,03:25:00,10:55:00,2569766,1192598,-37.94,2,0.015,-18.7
7048904,shop,377155,10:55:00,00:15:00,11:10:00,2577784,1183910,-37.94,2,0.015,-29.2
7048904,home,home3105991,11:10:00,02:05:00,13:15:00,2569766,1192598,-37.94,2,0.015,-29.2
7048904,leisure,377155,13:15:00,03:30:00,16:45:00,2577784,1183910,-37.94,2,0.015,-37.94
7048904,home,home3105991,16:45:00,00:15:00,17:00:00,2569766,1192598,-37.94,2,0.015,-37.94
7048904,home,home3105991,17:00:00,07:00:00,23:59:00,2569766,1192598,-37.94,2,0.015,-37.94
7050522,home,home3106424,00:00:00,00:05:00,00:05:00,2569878,1192664,-8.74,1,0.01,0.0
7050522,home,home3106424,00:05:00,14:30:00,14:35:00,2569878,1192664,-8.74,1,0.01,0.0
7050522,leisure,370107,14:35:00,00:15:00,14:50:00,2575916,1191020,-8.74,1,0.01,-8.74
7050522,home,home3106424,14:50:00,02:10:00,17:00:00,2569878,1192664,-8.74,1,0.01,-8.74
7050522,home,home3106424,17:00:00,07:00:00,23:59:00,2569878,1192664,-8.74,1,0.01,-8.74
7052357,home,home3106923,00:00:00,00:05:00,00:05:00,2569845,1192690,-12.974,0,0.005,0.0
7052357,home,home3106923,00:05:00,10:10:00,10:15:00,2569845,1192690,-12.974,0,0.005,0.0
7052357,work,250785,10:25:00,01:50:00,12:15:00,2569350,1189507,-12.974,0,0.005,-12.9
7052357,home,home3106923,12:25:00,04:25:00,16:50:00,2569845,1192690,-12.974,0,0.005,-12.7
7052357,leisure,377159,16:50:00,00:10:00,17:00:00,2577930,1184036,-12.974,0,0.005,-12.974
7052357,home,home3106923,17:00:00,07:00:00,23:59:00,2569845,1192690,-12.974,0,0.005,-12.974
7054089,home,home3107390,00:00:00,00:05:00,00:05:00,2569719,1192663,-30.67,8,0.05,0.0
7054089,home,home3107390,00:05:00,07:05:00,07:10:00,2569719,1192663,-30.67,8,0.05,0.0
7054089,education,377679,07:15:00,02:40:00,09:55:00,2577388,1184855,-30.67,8,0.05,-18.6
7054089,home,home3107390,10:00:00,05:30:00,15:30:00,2569719,1192663,-30.67,8,0.05,-18.5
7054089,shop,377159,15:30:00,00:10:00,15:40:00,2577930,1184036,-30.67,8,0.05,-29.0
7054089,leisure,377153,15:40:00,01:20:00,17:00:00,2567840,1190762,-30.67,8,0.05,-37.74
7054089,home,home3107390,17:00:00,07:00:00,23:59:00,2569719,1192663,-30.67,8,0.05,-30.67
7054091,home,home3107390,00:00:00,00:05:00,00:05:00,2569719,1192663,-32.14,1,0.011,0.0
7054091,home,home3107390,00:05:00,06:55:00,07:00:00,2569719,1192663,-32.14,1,0.011,0.0
7054091,work,372378,07:05:00,03:40:00,10:45:00,2569616,1192194,-32.14,1,0.011,-13.0
7054091,home,home3107390,10:50:00,00:35:00,11:25:00,2569719,1192663,-32.14,1,0.011,-12.9
7054091,leisure,377155,11:25:00,02:25:00,13:50:00,2577784,1183910,-32.14,1,0.011,-21.64
7054091,home,home3107390,13:50:00,02:40:00,16:30:00,2569719,1192663,-32.14,1,0.011,-21.64
7054091,shop,377155,16:30:00,00:15:00,16:45:00,2577784,1183910,-32.14,1,0.011,-32.14
7054091,home,home3107390,16:45:00,00:15:00,17:00:00,2569719,1192663,-32.14,1,0.011,-32.14
7054091,home,home3107390,17:00:00,07:00:00,23:59:00,2569719,1192663,-32.14,1,0.011,-32.14
7055206,home,home3107685,00:00:00,00:05:00,00:05:00,2569480,1191837,-23.4,1,0.01,0.0
7055206,home,home3107685,00:05:00,06:45:00,06:50:00,2569480,1191837,-23.4,1,0.01,0.0
7055206,work,339844,06:55:00,09:10:00,16:05:00,2569928,1192125,-23.4,1,0.01,-13.0
7055206,shop,377155,16:05:00,00:10:00,16:15:00,2577784,1183910,-23.4,1,0.01,-23.5
7055206,home,home3107685,16:20:00,00:40:00,17:00:00,2569480,1191837,-23.4,1,0.01,-23.4
7055206,home,home3107685,17:00:00,07:00:00,23:59:00,2569480,1191837,-23.4,1,0.01,-23.4
7055753,home,home3107830,00:00:00,00:05:00,00:05:00,2569709,1192014,-32.14,2,0.016,0.0
7055753,home,home3107830,00:05:00,07:35:00,07:40:00,2569709,1192014,-32.14,2,0.016,0.0
7055753,leisure,377159,07:40:00,00:10:00,07:50:00,2577930,1184036,-32.14,2,0.016,-8.74
7055753,work,105296,07:55:00,04:00:00,11:55:00,2570476,1193703,-32.14,2,0.016,-21.74
7055753,home,home3107830,12:00:00,03:10:00,15:10:00,2569709,1192014,-32.14,2,0.016,-21.64
7055753,shop,377155,15:10:00,00:15:00,15:25:00,2577784,1183910,-32.14,2,0.016,-32.14
7055753,home,home3107830,15:25:00,01:35:00,17:00:00,2569709,1192014,-32.14,2,0.016,-32.14
7055753,home,home3107830,17:00:00,07:00:00,23:59:00,2569709,1192014,-32.14,2,0.016,-32.14
7055754,home,home3107830,00:00:00,00:05:00,00:05:00,2569709,1192014,-24.452,0,0.004,0.0
7055754,home,home3107830,00:05:00,07:15:00,07:20:00,2569709,1192014,-24.452,0,0.004,0.0
7055754,education,377679,07:20:00,03:45:00,11:05:00,2577388,1184855,-24.452,0,0.004,-18.7
7055754,home,home3107830,11:05:00,05:45:00,16:50:00,2569709,1192014,-24.452,0,0.004,-18.7
7055754,leisure,381922,16:50:00,00:10:00,17:00:00,2567712,1190524,-24.452,0,0.004,-24.452
7055754,home,home3107830,17:00:00,07:00:00,23:59:00,2569709,1192014,-24.452,0,0.004,-24.452
7055756,home,home3107830,00:00:00,00:05:00,00:05:00,2569709,1192014,-48.944,12,0.089,0.0
7055756,home,home3107830,00:05:00,05:30:00,05:35:00,2569709,1192014,-48.944,12,0.089,0.0
7055756,work,172451,06:00:00,01:20:00,07:20:00,2574986,1196413,-48.944,12,0.089,-12.6
7055756,home,home3107830,07:45:00,01:20:00,09:05:00,2569709,1192014,-48.944,12,0.089,-12.1
7055756,education,377679,09:05:00,00:10:00,09:15:00,2577388,1184855,-48.944,12,0.089,-30.8
7055756,leisure,375697,09:20:00,01:10:00,10:30:00,2569734,1192310,-48.944,12,0.089,-38.444
7055756,shop,377155,10:30:00,00:10:00,10:40:00,2577784,1183910,-48.944,12,0.089,-48.944
7055756,home,home3107830,10:40:00,06:20:00,17:00:00,2569709,1192014,-48.944,12,0.089,-48.944
7055756,home,home3107830,17:00:00,07:00:00,23:59:00,2569709,1192014,-48.944,12,0.089,-48.944
7057795,home,home3108369,00:00:00,00:05:00,00:05:00,2569582,1191885,-19.24,2,0.016,0.0
7057795,home,home3108369,00:05:00,12:00:00,12:05:00,2569582,1191885,-19.24,2,0.016,0.0
7057795,leisure,381922,12:05:00,00:15:00,12:20:00,2567712,1190524,-19.24,2,0.016,-8.74
7057795,home,home3108369,12:20:00,04:10:00,16:30:00,2569582,1191885,-19.24,2,0.016,-8.74
7057795,shop,380332,16:30:00,00:15:00,16:45:00,2576304,1185284,-19.24,2,0.016,-19.24
7057795,home,home3108369,16:45:00,00:15:00,17:00:00,2569582,1191885,-19.24,2,0.016,-19.24
7057795,home,home3108369,17:00:00,07:00:00,23:59:00,2569582,1191885,-19.24,2,0.016,-19.24
7057871,home,home3108388,00:00:00,00:05:00,00:05:00,2571056,1191661,-17.0,8,0.062,0.0
7057871,home,home3108388,00:05:00,04:45:00,04:50:00,2571056,1191661,-17.0,8,0.062,0.0
7057871,work,126489,07:30:00,05:25:00,12:55:00,2538180,1154220,-17.0,8,0.062,-9.9
7057871,home,home3108388,15:35:00,00:35:00,16:10:00,2571056,1191661,-17.0,8,0.062,-6.7
7057871,shop,377155,16:15:00,00:15:00,16:30:00,2577784,1183910,-17.0,8,0.062,-17.1
7057871,home,home3108388,16:35:00,00:25:00,17:00:00,2571056,1191661,-17.0,8,0.062,-17.0
7057871,home,home3108388,17:00:00,07:00:00,23:59:00,2571056,1191661,-17.0,8,0.062,-17.0
7057872,home,home3108388,00:00:00,00:05:00,00:05:00,2571056,1191661,-27.658,1,0.012,0.0
7057872,home,home3108388,00:05:00,07:30:00,07:35:00,2571056,1191661,-27.658,1,0.012,0.0
7057872,work,382537,07:40:00,04:35:00,12:15:00,2569734,1192310,-27.658,1,0.012,-13.0
