id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337348,shop,381504,13:05:00,00:15:00,13:20:00,2536512,1152284,01:00:00,00:00:00,-10.5,02:10:00,01:00:00,-37.74,6,0.03
6337348,home,home2791957,13:20:00,00:50:00,14:10:00,2539247,1153871,01:00:00,00:20:00,-10.5,02:10:00,01:00:00,-37.74,6,0.03
6337348,education,376779,14:15:00,00:50:00,15:05:00,2537352,1152668,01:10:00,00:20:00,-29.1,02:10:00,01:00:00,-37.74,6,0.03
6337348,home,home2791957,15:10:00,01:30:00,16:40:00,2539247,1153871,01:10:00,00:30:00,-29.0,02:10:00,01:00:00,-37.74,6,0.03
6337348,leisure,27610,16:40:00,00:15:00,16:55:00,2538796,1151086,02:10:00,00:30:00,-37.74,02:10:00,01:00:00,-37.74,6,0.03
6337348,home,home2791957,16:55:00,03:05:00,20:00:00,2539247,1153871,02:10:00,01:00:00,-37.74,02:10:00,01:00:00,-37.74,6,0.03
6337348,home,home2791957,20:00:00,04:00:00,23:59:00,2539247,1153871,02:10:00,01:00:00,-37.74,02:10:00,01:00:00,-37.74,6,0.03
6337424,home,home2792033,00:00:00,00:05:00,00:05:00,2536966,1151991,00:00:00,00:00:00,0.0,01:50:00,01:05:00,-37.74,2,0.012
6337424,home,home2792033,00:05:00,08:15:00,08:20:00,2536966,1151991,00:00:00,00:00:00,0.0,01:50:00,01:05:00,-37.74,2,0.012
6337424,shop,381504,08:20:00,00:15:00,08:35:00,2536512,1152284,01:00:00,00:00:00,-10.5,01:50:00,01:05:00,-37.74,2,0.012
6337424,home,home2792033,08:35:00,04:30:00,13:05:00,2536966,1151991,01:00:00,00:15:00,-10.5,01:50:00,01:05:00,-37.74,2,0.012
6337424,education,376779,13:10:00,02:25:00,15:35:00,2537352,1152668,01:10:00,00:15:00,-29.1,01:50:00,01:05:00,-37.74,2,0.012
6337424,leisure,27610,15:35:00,00:10:00,15:45:00,2538796,1151086,01:50:00,00:25:00,-37.84,01:50:00,01:05:00,-37.74,2,0.012
6337424,home,home2792033,15:50:00,04:10:00,20:00:00,2536966,1151991,01:50:00,01:05:00,-37.74,01:50:00,01:05:00,-37.74,2,0.012
6337424,home,home2792033,20:00:00,04:00:00,23:59:00,2536966,1151991,01:50:00,01:05:00,-37.74,01:50:00,01:05:00,-37.74,2,0.012
6337469,home,home2792078,00:00:00,00:05:00,00:05:00,2538003,1152928,00:00:00,00:00:00,0.0,01:50:00,01:30:00,-32.054,5,0.025
6337469,home,home2792078,00:05:00,14:10:00,14:15:00,2538003,1152928,00:00:00,00:00:00,0.0,01:50:00,01:30:00,-32.054,5,0.025
6337469,education,376779,14:15:00,00:50:00,15:05:00,2537352,1152668,00:10:00,00:00:00,-18.7,01:50:00,01:30:00,-32.054,5,0.025
6337469,shop,136755,16:05:00,01:20:00,17:25:00,2535116,1153253,00:15:00,00:10:00,-28.0,01:50:00,01:30:00,-32.054,5,0.025
6337469,leisure,27610,18:25:00,00:10:00,18:35:00,2538796,1151086,01:50:00,01:10:00,-32.054,01:50:00,01:30:00,-32.054,5,0.025
6337469,home,home2792078,18:35:00,01:25:00,20:00:00,2538003,1152928,01:50:00,01:30:00,-32.054,01:50:00,01:30:00,-32.054,5,0.025
6337469,home,home2792078,20:00:00,04:00:00,23:59:00,2538003,1152928,01:50:00,01:30:00,-32.054,01:50:00,01:30:00,-32.054,5,0.025
6337518,home,home2792127,00:00:00,00:05:00,00:05:00,2538095,1152919,00:00:00,00:00:00,0.0,02:10:00,01:00:00,-31.94,2,0.012
6337518,home,home2792127,00:05:00,08:25:00,08:30:00,2538095,1152919,00:00:00,00:00:00,0.0,02:10:00,01:00:00,-31.94,2,0.012
6337518,shop,381504,08:35:00,00:15:00,08:50:00,2536512,1152284,01:00:00,00:00:00,-10.4,02:10:00,01:00:00,-31.94,2,0.012
6337518,home,home2792127,08:55:00,01:35:00,10:30:00,2538095,1152919,01:00:00,00:00:00,-10.3,02:10:00,01:00:00,-31.94,2,0.012
6337518,work,387268,10:35:00,00:15:00,10:50:00,2539042,1152085,01:10:00,00:00:00,-23.3,02:10:00,01:00:00,-31.94,2,0.012
6337518,home,home2792127,10:55:00,06:25:00,17:20:00,2538095,1152919,01:10:00,00:00:00,-23.2,02:10:00,01:00:00,-31.94,2,0.012
6337518,leisure,27610,17:20:00,02:05:00,19:25:00,2538796,1151086,02:10:00,00:00:00,-31.94,02:10:00,01:00:00,-31.94,2,0.012
6337518,home,home2792127,19:25:00,00:35:00,20:00:00,2538095,1152919,02:10:00,01:00:00,-31.94,02:10:00,01:00:00,-31.94,2,0.012
6337518,home,home2792127,20:00:00,04:00:00,23:59:00,2538095,1152919,02:10:00,01:00:00,-31.94,02:10:00,01:00:00,-31.94,2,0.012
6337583,home,home2792192,00:00:00,00:05:00,00:05:00,2539131,1152123,00:00:00,00:00:00,0.0,02:00:00,01:45:00,-18.44,1,0.008
6337583,home,home2792192,00:05:00,11:15:00,11:20:00,2539131,1152123,00:00:00,00:00:00,0.0,02:00:00,01:45:00,-18.44,1,0.008
